Year,Rank,Title,Author,INTRO,TB
2021,6,7세 초능력 도형 비교 시계 규칙. 1,동아출판 편집부,"입체도형과 평면도형 / 비교하기초등학교 1학년에서 배우는 입체도형과 평면도형의 여러 가지 모양을 공부하고, 크기, 길이, 무게 등의 비교에 대해 알아봅니다.1) 40일 구성으로 학습 계획표를 활용하여 초등학교 입학전 학습 습관을 만들 수 있고, 기본적인 도형 개념을 이해할 수 있습니다.2) 주제별 2쪽 학습연산 영역과 달리 2쪽 구성으로  그림을 통한 활동을 제시하여 재미있게 수학의 도형, 측정 영역에 대한  원리를 이해할 수 있습니다.3) 공부가 쉬워지는 준비물영역에 맞는 준비물을 제공하여 활동을 통해 개념 이해를 쉽게 할 수 있습니다.4) 개념 활동 강의QR코드를 통해  원리 이해를 돕는 강의를 볼 수 있습니다.펼쳐보기",주제1 입체도형과 평면도형주제2 비교하기펼쳐보기
2021,7,7세 초능력 도형 비교 시계 규칙. 2,동아출판 편집부,"시계 보기 / 규칙 알기초등학교 1학년에서 배우는 시계 보기와 규칙 찾기는 일상생활에서도 중요한 영역입니다. 시계 읽기와 규칙 찾기에 대해 연습할 수 있습니다.1) 40일 구성으로 학습 계획표를 활용하여 초등학교 입학전 학습 습관을 만들 수 있고, 기본적인 도형개념을 이해할 수 있습니다.2) 주제별 2쪽 학습연산 영역과 달리 2쪽 구성으로  그림을 통한 활동을 제시하여 재미있게 수학의 도형, 측정 영역에 대한  원리를 이해할 수 있습니다.3) 공부가 쉬워지는 준비물영역에 맞는 준비물을 제공하여 활동을 통해 개념 이해를 쉽게 할 수 있습니다.4) 개념 활동 강의QR코드를 통해  원리 이해를 돕는 강의를 볼 수 있습니다.펼쳐보기",주제3 시계 보기주제4 규칙 찾기펼쳐보기
2021,8,장수탕 선녀님,백희나,"《구름빵》의 작가 백희나가 들려주는 목욕탕 속 즐거운 상상!2020년 아스트리드 린드그렌상을 수상한 작가 백희나가 들려주는 목욕탕에 대한 추억과 상상의 이야기 『장수탕 선녀님』. 표지에 요구르트를 세상 누구보다 맛있게 먹고 있는 선녀 할머니의 모습이 시선을 압도하는 이 그림책은 엄마를 따라 목욕탕에 간 덕지가 만난 '장수탕 선녀님'에 대한 이야기다.깊게 파인 주름과 풍만한 알몸이 선녀님이라기 보다 동네 할머니에 가까운 장수탕 선녀님은 덕지에게 오랫동안 연마한 냉탕에서 노는 법을 알려주고, 이에 대한 보답으로 요구르트를 선물 받는다. 오래된 동네 목욕탕을 배경으로 펼쳐지는 점토 인형들의 목욕신들이 연신 웃음을 자아내는 이 책은 아이에게는 상상의 세계를, 어른들에게는 추억의 세계를 선물할 것이다.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2021,9,구름빵,백희나,"사랑을 담은 구름빵 둥실비 오는 날 아침, 작은 구름 하나가 나뭇가지에 걸려 있어요. 아이들은 하도 신기해서 조심조심 엄마한테 갖다 주지요. 엄마는 작은 구름을 반죽하여 빵을 굽습니다. 잘 구워진 구름빵을 먹은 엄마와 아이들은 구름처럼 두둥실 떠오릅니다.〈구름빵〉은 아이들이 좋아하는 먹을거리에 구름을 합쳐 ‘하늘을 나는’ 상상의 세계로 이끌어 줍니다. 또한 이런 독특하고 재미있는 사건에 ‘따뜻한 식구 사랑’도 표현했습니다. 회사에 늦을세라 아침도 못 먹고 헐레벌떡 나간 아빠한테 빵을 갖다 주는 아이들의 따뜻한 마음을 느낄 수 있으니까요.공간감을 느낄 수 있는 빛그림책〈구름빵〉은 다른 그림책과 뭔가 다르다는 느낌이 듭니다.보통 그림보다 형태감이 분명하고 위아래나 안팎의 거리와 공간감도 더욱 또렷이 느껴집니다. 〈구름빵〉은 그냥 그림이 아니라, 인물과 소품을 손수 만들어 배경이 있는 세트로 놓고 사진으로 찍은 ‘입체 작품’이기 때문입니다. 그러면서도 입체가 아니라 그림으로 그린 것 같은 느낌으로도 다가옵니다.군더더기 없는 글과 그림, ‘빛의 예술’ 빛그림까지 어우러져 만들어진 〈구름빵〉은솜털같이 보드라운 구름 촉감과, 솔솔 고소한 구름빵 냄새와, 훨훨 두둥실 비 오는 촉촉한 하늘을 나는 기분도 느끼게 해 줍니다.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2021,10,숲속 100층짜리 집,이와이 도시오(岩井俊雄)/김숙 역,"일본에서 300만 부 판매된 화제의 초 베스트셀러『100층짜리 집』 시리즈드디어 제5탄 출간, 이번 무대는 숲속!기발한 상상력이 돋보이는 색다른 감각의 숫자 그림책 『100층짜리 집』 시리즈제5탄이 나왔다.이번엔 싱그러운 초록이 아이들을 감싸 안아 주는『숲속 100층짜리 집』!숲속 100층짜리 집을 오르며 주인공 오토는 누구누구를 만나고, 무엇 무엇을 볼까?오토와 함께 숲속 100층까지 모험 여행을 떠나자! 준비, 땅!위로 위로 숲속 100층짜리 집을 10층, 20층, 30층… 이렇게 10층씩 올라가는 사이 각각 다른 생물들을 만나게 된다. 곰, 사슴, 사마귀, 원숭이, 지네, 카멜레온, 나비, 대벌레, 하늘가재 그리고 새를 차례차례로 만나는데, 숲속 생물들을 기발한 상상력으로 오밀조밀하게 그려 놓아 마치 숨은그림찾기 놀이라도 하듯 다양한 공간을 탐색할 수 있다.구석구석 들여다보면서 이야기를 만들며 놀 수 있어 읽고 또 읽어도 질리지 않는 〈100층짜리 집 시리즈〉는, 아이들에게 풍부한 상상력을 키워줄 뿐 아니라 그림책을 읽고 보는 것만으로 저절로 1에서 100까지 쉽게 익힐 수 있어 학습 효과도 기대할 수 있다.유아들이 숲속 100층까지 올라가는 기분을 최대한 즐길 수 있도록 책을 위로 진행하면서 읽도록 한 지은이의 궁리가 무척이나 신선하다.펼쳐보기",이 도서는 목차가 없습니다.펼쳐보기
2021,11,나는 강물처럼 말해요,조던 스콧/김지은 역,"굽이치고 부딪치고 부서져도 쉼 없이 흐르는 강물처럼아픔을 딛고 자라나는 아이의 눈부신 성장담!캐나다를 대표하는 시인 조던 스콧의 자전적인 이야기에 케이트 그리너웨이상 수상 작가 시드니 스미스가 그림을 그린 그림책 『나는 강물처럼 말한다』말을 더듬는 아이가 굽이치고 부딪치고 부서져도 쉼 없이 흐르는 강물과 마주하며 내면의 아픔을 치유하고, 남과 다른 자신을 긍정하는 과정을 섬세하게 그려 냈다. 시적인 비유와 상징으로 가득한 아름다운 글과 그림이 어우러져 책장을 덮은 뒤에도 여운이 오래 머무는 그림책이다.아이는 아침마다 ‘낱말들의 소리’를 들으며 눈을 뜹니다. 하지만 아이는 그 어떤 것도 소리 내어 말할 수 없습니다. 입을 여는 순간, 낱말들이 입안에 뿌리를 내리며 혀와 뒤엉키고, 목구멍 안쪽에 딱 달라붙고, 입술을 지워 버리기 때문이지요. 아이는 그저 입술을 달싹거리다 말 뿐입니다. 학교에 가면 맨 뒷자리에 앉습니다. 오늘은 말을 할 일이 없기를 바라며 하루하루를 보내지요. 하지만 오늘은 발표를 해야 합니다. 선생님께서 한 사람씩 돌아가며 세상에서 가장 좋아하는 곳에 대해서 이야기해 보자고 하셨거든요. 아이는 오늘 유난히 더 목구멍이 꽉 막힌 것만 같습니다. 입이 아예 꼼짝도 하지 않습니다.학교로 마중을 나온 아빠는 아이의 침울한 얼굴을 보고 강가로 데려갑니다. 아무도 없는 강가를 둘이 걷다 보니 마음이 차분해집니다. 하지만 이내 발표 시간이 떠오릅니다. 뒤틀리고 일그러지는 제 입술을 지켜보던 수많은 눈과 키득거리며 비웃던 수많은 입이 자꾸만 생각납니다. 아빠는 두 눈에 눈물이 그렁그렁 맺힌 아이를 가만히 끌어안습니다. 그러곤 강물을 가리키며 말합니다. “강물이 어떻게 흘러가는지 보이지? 너도 저 강물처럼 말한단다.” 그 순간 돌멩이처럼 잔뜩 옹송그렸던 아이의 마음이 오랜 속박에서 풀려나기 시작합니다. 아빠의 말을 듣고 다시 바라본 강물은 굽이치고, 소용돌이치고, 부딪치고, 부서지면서 흘러갑니다.펼쳐보기",이 도서는 목차가 없습니다.펼쳐보기
2021,12,틀려도 괜찮아,마키타 신지/유문조 역/하세가와 토모코 그림,"틀린다고 뭐가 이상해. 틀리는 건 당연하다고.『틀려도 괜찮아』는 초등학교에 막 입학한 아이들에게 교실은 틀려도 괜찮은 곳, 틀리며서 정답을 찾아가는 곳이라고 가르쳐 줍니다. 특히 다정하게 말을 거는 문체는 학교 생활에 대한 두려움을 갖고 있는 어린이에게 자신감을 가지라고 조근조근 다독이고 있습니다. 어린이의 눈높이에 맞춘 귀엽고 익살맞은 그림이 사랑스럽습니다.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2021,13,수박 수영장,안녕달,"안녕달이 그리는 청량한 여름 풍경, 계절을 대표하는 그림책 『수박 수영장』!뜨거운 여름날, 커다란 수박 안에 들어가 수영을 한다는 시원하고 호방한 상상이 돋보이는 그림책. 사람들이 수박 안에서 수영하며 수박씨와 수박 껍질을 이용해 다양하게 노는 모습을 즐겁게 그렸다. 나이와 성별, 직업, 장애 등을 구별하지 않고 이웃 사람들 모두가 한곳에서 자연스럽게 어울려 노는 모습이 인상적이다.한국 그림책계의 독보적 작가, 안녕달이 쓰고 그린 첫 번째 작품으로, 작가만의 상상과 재치가 빛나며 가족에 대한 애정과 이웃을 바라보는 따뜻한 시선이 담겨 있다.줄거리: 한적한 시골 마을. 한여름이 되면 '수박 수영장'이 개장한다. 엄청나게 큰 수박이 반으로 갈라지면서 온 마을 사람들이 함께 들어가 놀 수 있게 되는 것. 마을 사람들은 아이 어른 할 것 없이 모두 수박 수영장에서 놀며 더위를 식히고, 마을 너머로 지는 해를 함께 바라보며 내년 여름을 기약한다.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2021,14,당근 유치원,안녕달/안녕달 그림,"건강한 마음으로 아이들을 돌보는모든 '곰 선생님'에게 보내는 응원!낯선 선생님에게 마음을 열어 가는 과정을 담은『당근 유치원』. 아기 토끼가 새 유치원에 가서 몸집도 목소리도 크고, 힘도 장사인 곰 선생님을 만나 점차 선생님과 마음을 나누며 유치원에 적응해 가는 과정을 그렸다. 작가는 아이들이 공감할 수 있는 현실적인 유치원 배경과 생활 모습을 그리면서도 동화적인 따스함이 어려 있는 특별한 공간을 만들어 냈다. 유년의 아이들이 낯선 환경에 적응하려는 노력을 응원할 뿐 아니라 매일 건강한 마음으로 아이들을 돌보는 교사들까지 위로한다.아기 토끼가 새 유치원에 갑니다. 설레는 마음으로 만난 담임 선생님은 덩치가 산처럼 크고 목소리가 쩌렁쩌렁한데다가 힘도 장사인 곰 선생님! 아기 토끼는 선생님과 친구들이 낯설기만 합니다. 아기 토끼가 새 유치원에 적응하고 즐겁게 생활할 수 있을까요?펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2021,15,팥빙수의 전설,이지은/이지은 그림,"무더위를 시원하게 날려줄, 즐거움이 가득한 그림책〈팥빙수의 전설〉은 찌는 듯한 여름날 가장 생각 나는 음식 중 하나인 팥빙수에 대한 엉뚱발랄한 상상을 담은 그림책입니다. 깊은 산속에서 할머니가 혼자 농사를 지으며 살고 있습니다. 탱글탱글 과일이 익어 가고 달달구수한 단팥죽이 완성되자, 시장 내다 팔기 위해 할머니는 길을 나서지요. 그런데 가는 길에 갑자기 눈이 펑펑 내리더니…… 새하얗고 커다란 눈호랑이가 떡하니 나타납니다. 눈호랑이가 하는 말은 더 가관입니다.‘맛있는 거 주면 안 잡아먹지!’할머니는 정성스레 키운 딸기, 참외, 수박을 차례차례 내놓습니다. 눈호랑이는 새콤달콤한 딸기 맛에 함박웃음을 짓고, 노랗게 익은 참외를 먹으며 덩실덩실 춤을 추고, 커다란 수박을 허겁지겁 먹습니다. 하지만 눈호랑이의 욕심은 끝이 없네요. 과연 할머니는 무사히 장에 다녀올 수 있을까요? 〈팥빙수의 전설〉은 보고 듣고 먹는 즐거움으로 한여름 무더위를 시원하게 날려줄 유쾌한 그림책입니다.펼쳐보기",이 책에는 목차가 없습니다.펼쳐보기
2021,16,42가지 마음의 색깔,"크리스티나 누녜스 페레이라, 라파엘 R. 발카르셀/남진희 역","감정 표현, 삶의 중요한 부분을 채우다!『42가지 마음의 색깔』은 수많은 감정의 세계를 여행할 아이들을 위한 가이드북입니다. 42가지 감정의 이름과 각 감정에 대한 설명글, 감정을 표현한 42점의 그림 작품으로 구성되어 있습니다. 순서는 아이들에게 친숙한 ‘포근함’으로 시작해서 따뜻한 ‘사랑’으로, 사랑의 반대 감정인 ‘미움’으로, 미움이 커진 ‘화’로 이어지고, 다양한 감정의 여행 마지막에선 ‘감사’를 이야기합니다.어른도 제대로 조절하지 못하는 것이 바로 감정입니다. 당연 아이들 역시 강한 감정인 ‘화’ ‘미움’ ‘짜증’ 등은 조절하기 어렵겠죠. 아이와 감정을 나눠 보세요. 부모님과의 감정적인 소통을 통해 자신의 감정을 추스리는 법을 배우고, 부모님이 보여준 행동을 익히게 될 것입니다. 타인의 감정을 이해하고, 자신의 감정을 정확하게 표현하고, 이를 다른 사람과 비교해 보면서 아이는 자신의 행복을 만들고, 관계의 토대를 쌓는 법을 배우게 됩니다.펼쳐보기",포근함 → 사랑 → 미움 → 화 → 짜증 → 긴장 → 안심 → 차분함 → 행복 → 기쁨 → 슬픔 → 측은함 → 후회 → 뉘우침 → 부끄러움 → 불안 → 소심함 → 당황 → 두려움 → 놀람 → 역겨움 → 반감 → 너그러움 → 몰이해 → 외로움 → 고독 → 그리움 → 우울함 → 따분함 → 희망 → 열정 → 신남 → 포기 → 실망 → 좌절 → 감탄 → 샘 → 바람 → 만족 → 자랑 → 즐거움 → 감사펼쳐보기
2021,17,친구의 전설,이지은/이지은 그림,"〈팥빙수의 전설〉을 잇는 강력하고 치명적인 전설이 찾아왔다!〈팥빙수의 전설〉로 여름, 겨울 할 것 없이 팥빙수 열풍을 일으켰던 이지은 작가가 새로운 전설의 문을 열었다. “맛있는 거 주면 안 잡아먹지!” 한마디로 앙증맞은 위협을 일삼던 눈 호랑이와 시종일관 무덤덤하게 갈 길을 재촉하던 할머니의 케미가 그리워질 때쯤 찾아온 반가운 소식이다.어느 날 갑자기 내 몸에 누군가가 붙어 버린다면? 원하든, 원하지 않든 무조건 둘이 모든 시간을 같이 보내야 한다면 어떤 기분일까? 〈친구의 전설〉은 동네에서 성격 고약하기로 소문난 호랑이와 그 호랑이의 꼬리에 운명처럼 딱 붙어 버린 꼬리 꽃의 이야기다.“맛있는 거 주면 안 잡아먹지!”동네 구석구석을 돌며 괜한 위협으로 말썽을 일삼는 호랑이에게는 누구도 말을 걸지 않는다. 호랑이가 나타나면 이웃들은 으레 자리를 피했고, 호랑이는 늘 그들의 뒷모습을 아쉬운 표정으로 바라보곤 하는 게 일상이었다. 이런 호랑이에게 운명같이 붙어 버린 수다쟁이 꼬리 꽃의 존재는 그야말로 두 번 다시 일어나지 않을 인생의 충격 반전과도 같은 일이었을 것이다. 걸핏하면 ‘누렁이’를 연발하며 호랑이가 자기 몸에 붙었다고 세상 슬픈 척은 혼자 다 하질 않나, 만나는 이웃들마다 인사를 건네며 수다를 떨지 않나, 도움이 필요하다 하면 앞뒤 안 보고 나서질 않나, 꼬리 꽃은 몸에 붙은 것도 모자라 호랑이의 모든 것을 순식간에 바꿔 놓았다. 동네 말썽꾸러기 외톨이 호랑이와 오지랖으로는 누구에게도 지지 않을 꼬리 꽃은 아웅다웅 다툼을 뒤로 하고 사이 좋게 지낼 수 있을까?펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2021,18,이파라파냐무냐무,이지은/이지은 그림,"2021 볼로냐 라가치상 코믹스-유아 그림책 대상신비로울 만큼 평화로운 땅, 마시멜롱 마을에 무슨 일이 벌어진 걸까?덩치는 커도 겁은 많아! 털숭숭이 수난기『이파라파냐무냐무』. 마시멜로가 사는 평화로운 마을. 풍요로운 먹거리와 폭신한 땅, 느긋해서 잠이 솔솔 올 것만 같은 마을의 동산 너머로 어느 날 천둥 같은 소리가 들려온다. 이파라파냐무냐무... 이파라파냐무냐무. 소리는 점점 가까이 들리고, 소리를 따라가 보니 산만 한 덩치에 시커먼 털북숭이가 도사리고 있다. 이쯤 되면 제아무리 느긋한 마시멜로들이라도 가만히 있을 수는 없는데, 대체 저 소리는 뭘까? 냐무냐무? 냠냠? 잡아먹겠다는 말인가?드러운 풀이 가득하고 배고프면 언제나 따먹을 수 있는 신선한 과일이 열려 있다. 마치 요정들이 살 것만 같은 버섯 모양 집들에서 마시멜롱들이 총총총 나온다. 이 그림책의 배경은 연둣빛 동산이 나지막하게 이어지는 마을이다. 동화적인 공간이 주는 따듯한 행복감이 책 전체를 감싸고, 하얗고 말랑한 마시멜롱들과 꿈벅꿈벅 어수룩한 털숭숭이가 심쿵한 귀여움을 선사한다. 캐릭터 하나하나마다 다른 표정과 동작, 거기 말을 붙여 보는 것도 이 그림책을 읽는 또 하나의 재미. 보면 볼수록 자디 잔 디테일들이 풍성한 그림책이다.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2021,19,달 샤베트,백희나/백희나 그림,"달 샤베트로 더위를 이겨볼까요?《구름빵》의 저자이자 2020년 아스트리드 린드그렌상을 수상한 백희나의 두번째 창작동화 『달 샤베트』. 이 책은 아주아주 무더운 여름날 밤 녹아내린 달을 샤베트로 만든 이야기를 담고 있습니다. 전기를 너무 많이 써서 정전된 아파트에 '달 샤베트'를 만들어 더위를 잊게 만들어 준 반장 할머니. 거기다가 달이 사라져 버려 살 곳이 없어진 옥토끼에게 달맞이 꽃으로 달을 만들어주기까지 합니다. 반장 할머니의 재미있는 생각들이 아이들의 상상력을 자극하고, 지구의 소중함과 환경의 중요성을 일깨워줍니다. 또한 이 책의 그림들은 인물 등을 직접 만들어 배경이 있는 세트에 놓고 사진으로 찍어냄으로써 그림에서는 느끼기 어려운 입체감을 느낄 수 있습니다.너무너무 더워서 잠도 오지 않는 여름밤입니다. 늑대 아파트 주민들은 창문을 꼭꼭 닫고 에어컨을 쌩쌩 선풍기를 씽씽 틀어 놓고 잠을 청합니다.그런데 똑, 똑, 똑…… 이게 대체 무슨 소리지요? 이런, 하늘에 매달린 달이 녹아내리기 시작했네요. 그 모습을 본 반장 할머니는 큰 고무 대야를 들고 달려 나가 달 물을 받습니다. 그러고는 달 물로 무얼 할까요?펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2021,20,치카치카 군단과 충치 왕국,이소을/이소을 그림,다~같이 치카 치카 치카 치카!지니와 비니가 꿈속에서 여행하면서 펼쳐지는 신기한 상상의 세계를 그린「지니비니 시리즈」세 번째 이야기. 제1권 〈밥 한 그릇 뚝딱!〉의 밥 한 그릇을 뚝딱 먹어치웠던 지니와 비니가 이번에는 숟가락 왕복선을 타고 우리 몸 별의 튼튼이 왕국을 여행한다. 튼튼이 왕국을 공격하며 충치 왕국을 세우려는 충치 세균들 그리고 이에 용감하게 맞서 싸우는 치카치카 군단의 즐거운 이야기가 풍부한 상상력이 그대로 담긴 독특하고 귀여운 그림과 함께 펼쳐지며 아이의 흥미를 돋운다.펼쳐보기,이 책은 목차가 없습니다.펼쳐보기
2021,21,기적의 파닉스. 1,한동오,"유치원생 또는 예비 초등학생을 위한 파닉스 교재. 알파벳 이름, 발음부터 시작해서 파닉스 규칙을 통한 단어 읽기, 문장 읽기, 짧은 스토리 리딩까지 3개월에 학습할 수 있도록 구성했다. 알파벳 기초 음가와 단어 챈트, 문장과 스토리 리딩 음원은 학습자가 듣고 따라 말할 수 있도록 했고, 하루는 학습을 하고 다음 날은 복습을 하는 본문 구성으로 한 번 배운 내용은 오래 기억할 수 있다. 각 권 별책으로 제공되는 스토리북을 읽으면서 실력 향상을 확인할 수 있고, 혼자서 영어책을 읽는 즐거움을 느낄 수 있다.펼쳐보기","-본책Alphabet 기초 발음과 모양 익히기Alphabet songUnit 1 Aa Bb Cc / ant apple alligator, bat bag bus, cat cap canUnit 2 Dd Ee Ff / dad dog dot, egg end elephant, fox fan fatUnit 3 Gg Hh Ii / gas game gorilla, hat hen hop, ink igloo iguanaUnit 4 Jj Kk Ll / jam jet jump, kid king kiwi, leg lid lipUnit 5 Mm Nn Oo / map mat mask, net nut nap, ox octopus ostrichUnit 6 Pp Qq Rr / pig pen pink, quiz queen question, rat ram redUnit 7 Ss Tt Uu Vv / sun sock sad, top ten tent, up under umbrella, vet van vestUnit 8 Ww Xx Yy Zz / web watch window, six box ax, yes yell yellow, zip zoo zigzag종합문제단어 리스트플래시 카드-별책(스토리북과 정답)《The Greedy Pig》 Story《The Greedy Pig》 해석교재 정답펼쳐보기"
2021,22,100층짜리 집,이와이 도시오(岩井俊雄)/김숙 역,"100층짜리 집으로 놀러가자!미디어 아티스트 이와이 도시오의 『100층짜리 집』. 신선한 상상력이 살아 숨쉬는 새로운 감각의 숫자 그림책입니다. 별을 바라보기를 좋아하는 '도치'라는 소년이 하늘까지 닿는 이상하고 재미있는 100층짜리 집 꼭대기에 초대받으면서 벌어지는 모험 속으로 아이들을 안내합니다. 누가 도치를 초대했는지 만나봐요.이 숫자 그림책은 아이들이 도치를 따라 10층씩마다 다람쥐, 개구리, 딱따구리, 박쥐, 거미 등 동물이 살고 있는 100층짜리 집을 탐험해나가면서, 1부터 100까지 숫자를 재미있게 익혀나갈 수 있도록 구성했습니다. 동물의 특징을 유머러스하면서도 오밀조밀하게 그려낸 그림이 아이들의 호기심을 불러일으킵니다. 아울러 숫자를 배우면서 동물의 생태까지 익히게 됩니다.별을 바라보기를 좋아하는 '도치'라는 소년이 있었어요. 어느 날 도치는 자신을 100층짜리 집 꼭대기에 초대한다는 초대장을 받았어요. 누가 보냈는지는 모르겠지만 100층짜리 집에 가기로 결심했어요. 초대장에 그려진 지도를 따라 숲 속으로 들어가니 정말 100층짜리 집이 있었어요. 도치는 조심스럽게 문을 열고 100층짜리 집으로 들어갔어요. 그런데 1층부터 10층까지는 생쥐들이 살고 있었어요. 도치는 11층부터 21층까지는 누가 살고 있을지 궁금했는데…….펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2021,23,할머니의 여름휴가,안녕달,"이번 여름도 부탁해!《수박 수영장》 작가 안녕달의 두 번째 그림책 『할머니의 여름휴가』가 출간되었습니다. 현실과 환상을 자유롭게 넘나드는 태연한 상상력이 돋보이는 저자 특유의 이야기가 이번에도 '시원한 상상'을 선물합니다. 탁 트인 구도와 맑은 색감으로 표현된 비취빛 바다와 고운 모래톱 장면. 할머니에게 찾아온 휴식과 위로의 순간이 독자들에게도 넘어와 무더위를 잊게 하는 청량감을 선사합니다.더운 여름날, 바닷가에 다녀온 손자가 혼자 사는 할머니를 찾아옵니다. 손자는 휴가를 떠나지 못하는 할머니를 위해 바닷소리가 들리는 소라를 선물합니다. 할머니는 소라를 통해 뜻밖의 여름휴가를 떠나게 됩니다. 비취빛 바다와 고운 모래톱, 할머니가 떠난 바다는 어떤 모습일까요? 안녕달 작가 특유의 엉뚱하고 태연한 상상력으로 휴가와 여행의 즐거움이 기분 좋게 펼쳐집니다.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2021,24,고구마구마,사이다/사이다 그림,"첫 그림책으로 《가래떡》을 펴낸 사이다 작가가 먹을거리를 소재로 한 두 번째 그림책 『고구마구마』. ‘고구마는 둥글구마.’ ‘고구마는 길쭉하구마.’ ‘크구마.’ ‘작구마.’ 고구마의 생김새들이 이렇게 재미있구나 하고 책장을 넘깁니다. 둥글구마, 길쭉하구마, 크구마, 작구마 하고 말하는 우리 입이 톡톡 쏘는 사탕을 먹는 듯 톡톡 튀네요. 다음 장을 넘기면 아무리 안 웃고 싶어도 안 웃을 수가 없습니다. 허리가 굽은 고구마, 배가 불룩한 고구마, 온 몸에 검은 털이 숭숭 난 고구마, 겨우 하나 난 털을 뽑고 있는 고구마, 조금 험상궂은 고구마. 이런 고구마들이 하나같이 부끄러워하는 모습도 없이 당당하게 “나도 고구마구마!” 하고 말하며 자신을 뽐내는 것 같거든요.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2021,25,7세 초능력 창의력 집중력. 1: 창의력편,동아출판 편집부,"다양한 주제로 좌뇌ㆍ우뇌를 동시에 학습할 수 있는 창의력 향상 문제초등 교육 과정에서 뽑아낸 다양한 주제로 1(하루), 1(한 주제), 2(두 문제)의 규칙적인 학습을 통해 좌뇌와 우뇌를 동시에 발달시킬 수 있습니다.펼쳐보기","1주     동물, 공룡, 새, 곤충, 생물2주     음악, 색깔, 블록, 사진, 미술3주     우주, 달, 그림자, 바다, 지구4주     국기, 재료, 집, 생활 도구, 음식5주     시간, 태풍, 지진, 기온, 계절6주     식물, 꽃, 나무, 과일, 채소7주     탈것, 톱니바퀴, 지도, 길, 건물8주     화석, 자석, 전기, 에너지, 드론과 로봇9주     우리 몸 밖, 우리 몸속, 몸의 감각, 돈, 암호10주   소리 놀이, 면봉 놀이, 숫자 놀이, 블록 놀이, 나누기 놀이펼쳐보기"
2021,26,사랑해 사랑해 사랑해,버나뎃 로제티 슈스탁/신형건 역/캐롤라인 제인 처치 그림,"우리 아이에게 매일매일 해도 부족한 말, 사랑해!세상에 오직 하나뿐인 소중하고 사랑스러운 우리 아이를 위한 그림책 『사랑해 사랑해 사랑해』. 아이를 사랑하는 엄마의 마음을 표현한 그림책입니다. 아이의 있는 모습 그대로를 사랑하는 엄마의 마음을 캐롤라인 제인 처치의 특유의 귀엽고 앙증맞은 그림으로 그려냈습니다. 엄마의 사랑을 온전히 느낄 수 있는 따뜻하고 사랑스러운 그림책입니다.엄마는 아이를 언제 사랑할까요? 이 책은 '어제도, 오늘도, 내일도 언제까지나 너를 사랑해.'라고 말합니다. 엄마는 아이를 어떻게 사랑할까요? 이 책은 '마음 깊은 곳부터 온몸 구석구석까지 너를 사랑해.'라고 말합니다. 아이가 행복할 때, 슬플 때, 말썽을 부릴 때도 엄마는 아이를 사랑한다고 말합니다. 그것이 엄마의 사랑이고, 아이는 이 사랑을 받고 성장합니다.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2021,27,할머니의 용궁 여행,권민조/권민조 그림,"아윤이의 할머니는 경상도 바닷가 마을의 해녀예요. 할머니가 물질하러 바다로 나가면 아윤이는 집에서 할머니를 기다리지요. 그러던 어느 날, 할머니가 늦게까지 돌아오지 않자 아윤이는 할머니가 걱정되어 바닷가로 갑니다. 막 뭍으로 나온 할머니는 바닷속에서 엄청난 일을 겪었다며 재미난 이야기를 들려주었지요. 평소처럼 미역 밭 가꾸러 바다로 들어간 할머니는 엄청 큰 전복이 무더기로 있는 걸 발견하고망사리 째로 쓸어 담고 있었지요. 그때 할머니 앞에 넓적한 광어가 나타나서는 자기 좀 살려 달라고 애원했어요. 평소 어려운 사람을 모른척하지 않는 할머니는 광어를 도와주겠다고 해요. 광어가 할머니 주위를 뱅뱅 돌자 할머니는 납작해지고 아가미도 생기더니 바위틈으로 들어가게 되지요. 물이 뜨끈했다가 차가웠다가 늘어났다 줄어들었다 백여덟 번 될 때쯤 지나자, 할머니는 으리으리한 용궁에 도착해요. 그런데 들어가자마자 바다 동물들이 할머니 무릎을 꿇리더니 용왕인 거북이 아프다며 할머니에게 간을 달라는 거예요. 무슨 소리를 하냐며 불같이 화를 내던 할머니는 용왕 거북의 얼굴을 보고 너무 불쌍해서 할말을 잃어요. 도대체 바다동물들에게 무슨 일이 일어난 걸까요? 할머니는 이 위기를 넘기고 무사히 집으로 돌아올 수 있을까요?펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
